[21272:16524:0328/175948.107:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[21272:14156:0328/175948.144:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[21272:16524:0328/175948.160:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[21272:6660:0328/175950.945:WARNING:leveldb_database.cc(141)] Unable to open D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[21272:6660:0328/175950.946:WARNING:leveldb_database.cc(141)] Unable to open D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[21272:6660:0328/175950.948:WARNING:leveldb_database.cc(141)] Unable to open D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[21272:6660:0328/175950.949:WARNING:leveldb_database.cc(141)] Unable to open D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\GameJamGit\GameJam1\GamJamMovement\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[21272:6660:0328/175951.606:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[21272:6660:0328/175951.608:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[26992:16820:0328/175952.946:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-2FF1D9304E5DB8E82EA539792FF97E71 will be ignored
[7564:26376:0328/175954.386:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 6-9E54FB65E539E5B8E665C099008C0DC2 will be ignored
[20036:26908:0328/175954.699:ERROR:shared_image_manager.cc(224)] SharedImageManager::ProduceSkia: Trying to Produce a Skia representation from a non-existent mailbox.
[21272:19532:0328/175954.826:ERROR:cast_crl.cc(443)] CRL - Verification failed.
[21272:19532:0328/175957.801:ERROR:cast_crl.cc(443)] CRL - Verification failed.
[21272:16524:0328/175959.694:ERROR:device_event_log_impl.cc(196)] [17:59:59.694] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
1023 ... 

Histogram: Compositing.SurfaceAggregator.CopiedSurfaceCount recorded 53 samples, mean = 1.9 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -------O                                                                  (7 = 13.2%) {0.0%}
2  ----------------------------------------------O                           (46 = 86.8%) {13.2%}
3  ... 

Histogram: Compositing.SurfaceAggregator.CopyUs recorded 53 samples, mean = 10.1 (flags = 0x41)
0   -O                                                                        (1 = 1.9%)
5   -O                                                                        (1 = 1.9%) {1.9%}
6   --O                                                                       (2 = 3.8%) {3.8%}
7   ----O                                                                     (4 = 7.5%) {7.5%}
8   ------------O                                                             (12 = 22.6%) {15.1%}
9   -------------O                                                            (13 = 24.5%) {37.7%}
11  ------O                                                                   (6 = 11.3%) {62.3%}
13  ----------O                                                               (10 = 18.9%) {73.6%}
15  --O                                                                       (2 = 3.8%) {92.5%}
18  --O                                                                       (2 = 3.8%) {96.2%}
21  ... 

Histogram: Compositing.SurfaceAggregator.HasCopyRequestsPerFrame recorded 53 samples, mean = 0.8 (flags = 0x41)
0  -----------O                                                              (11 = 20.8%)
1  ------------------------------------------O                               (42 = 79.2%) {20.8%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Compositing.SurfaceAggregator.HasPixelMovingBackdropFiltersPerFrame recorded 53 samples, mean = 0.0 (flags = 0x41)
0  -----------------------------------------------------O                    (53 = 100.0%)
1  ... 

Histogram: Compositing.SurfaceAggregator.HasPixelMovingFiltersPerFrame recorded 53 samples, mean = 0.0 (flags = 0x41)
0  -----------------------------------------------------O                    (53 = 100.0%)
1  ... 

Histogram: Compositing.SurfaceAggregator.HasUnembeddedRenderPassesPerFrame recorded 53 samples, mean = 0.0 (flags = 0x41)
0  -----------------------------------------------------O                    (53 = 100.0%)
1  ... 

Histogram: Compositing.SurfaceAggregator.PrewalkUs recorded 53 samples, mean = 151.7 (flags = 0x41)
0    ... 
9    --O                                                                       (2 = 3.8%) {0.0%}
11   O                                                                         (0 = 0.0%) {3.8%}
13   ---O                                                                      (3 = 5.7%) {3.8%}
15   --O                                                                       (2 = 3.8%) {9.4%}
18   ---O                                                                      (3 = 5.7%) {13.2%}
21   ------O                                                                   (6 = 11.3%) {18.9%}
25   --O                                                                       (2 = 3.8%) {30.2%}
29   ---O                                                                      (3 = 5.7%) {34.0%}
34   ----O                                                                     (4 = 7.5%) {39.6%}
40   O                                                                         (0 = 0.0%) {47.2%}
47   -O                                                                        (1 = 1.9%) {47.2%}
55   -O                                                                        (1 = 1.9%) {49.1%}
64   -O                                                                        (1 = 1.9%) {50.9%}
75   ... 
194  ------O                                                                   (6 = 11.3%) {52.8%}
227  -----------O                                                              (11 = 20.8%) {64.2%}
266  ---O                                                                      (3 = 5.7%) {84.9%}
311  --O                                                                       (2 = 3.8%) {90.6%}
364  --O                                                                       (2 = 3.8%) {94.3%}
426  ... 
938  -O                                                                        (1 = 1.9%) {98.1%}
1098 ... 

Histogram: Compositing.SurfaceAggregator.PrewalkedSurfaceCount recorded 53 samples, mean = 1.9 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -------O                                                                  (7 = 13.2%) {0.0%}
2  ----------------------------------------------O                           (46 = 86.8%) {13.2%}
3  ... 

Histogram: Compositing.SurfaceManager.MarkForDestructionToDestroy recorded 9 samples, mean = 24707.4 (flags = 0x41)
0      --O                                                                       (2 = 22.2%)
1      ... 
3      -O                                                                        (1 = 11.1%) {22.2%}
4      ... 
8      -O                                                                        (1 = 11.1%) {33.3%}
10     ... 
318    --O                                                                       (2 = 22.2%) {44.4%}
378    ... 
752    -O                                                                        (1 = 11.1%) {66.7%}
894    ... 
10000  --O                                                                       (2 = 22.2%) {77.8%}

Histogram: Compositing.TileManager.EnoughMemory.Renderer recorded 2 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  --O                                                                       (2 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Content.Classification.OpenGraph recorded 1 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -O                                                                        (1 = 100.0%) {0.0%}
5  ... 

Histogram: ContentSettings.AllowStorageAccessSync recorded 8 samples, mean = 0.0 (flags = 0x41)
0  --------O                                                                 (8 = 100.0%)
1  ... 

Histogram: ContentSettings.GetContentSetting.Network.Duration recorded 2778 samples, mean = 0.2 (flags = 0x41)
0  ------------------------------------------------------------------------O (2225 = 80.1%)
1  ---------------O                                                          (477 = 17.2%) {80.1%}
2  --O                                                                       (63 = 2.3%) {97.3%}
3  O                                                                         (11 = 0.4%) {99.5%}
4  O                                                                         (2 = 0.1%) {99.9%}
5  ... 

Histogram: ContentSettings.GetCookieSettingInternal.Duration recorded 810 samples, mean = 2.5 (flags = 0x41)
0   ------------O                                                             (80 = 9.9%)
1   ------------------------------------------------------------------------O (468 = 57.8%) {9.9%}
2   ------------O                                                             (80 = 9.9%) {67.7%}
3   ------O                                                                   (39 = 4.8%) {77.5%}
4   ----O                                                                     (24 = 3.0%) {82.3%}
5   ------O                                                                   (39 = 4.8%) {85.3%}
7   ---O                                                                      (22 = 2.7%) {90.1%}
9   ----O                                                                     (23 = 2.8%) {92.8%}
12  ----O                                                                     (23 = 2.8%) {95.7%}
16  -O                                                                        (8 = 1.0%) {98.5%}
21  O                                                                         (1 = 0.1%) {99.5%}
28  O                                                                         (3 = 0.4%) {99.6%}
37  ... 

Histogram: ContentSettings.NumberOfExceptions recorded 1 samples, mean = 6.0 (flags = 0x41)
0  ... 
5  -O                                                                        (1 = 100.0%) {0.0%}
7  ... 

Histogram: ContentSettings.Popups.StrongBlockerActions recorded 3 samples, mean = 0.0 (flags = 0x41)
0  ---O                                                                      (3 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.DefaultAutoVerifySetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultAutoplaySetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultBackgroundSyncSetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultCookiesSetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultIdleDetectionSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultImagesSetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultJavaScriptSetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultLocationSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultMIDISysExSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultMediaStreamCameraSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultMediaStreamMicSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultNotificationsSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultPopupsSetting recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: ContentSettings.RegularProfile.DefaultSoundSetting recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.DefaultStorageAccessSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultSubresourceFilterSetting recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: ContentSettings.RegularProfile.DefaultUsbGuardSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.DefaultWebBluetoothGuardSetting recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.3pcd-heuristics-grants recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.3pcd-support recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.abusive-notification-permissions recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.access-to-get-all-screens-media-in-session recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.accessibility-events recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.anti-abuse recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.app-banner recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.ar recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.auto-picture-in-picture recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.auto-select-certificate recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.automatic-downloads recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.automatic-fullscreen recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.autoplay recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.background-sync recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.bluetooth-chooser-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.bluetooth-guard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.bluetooth-scanning recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.camera-pan-tilt-zoom recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.captured-surface-control recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.client-hints recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.clipboard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookie-controls-metadata recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies.Allow recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies.AllowThirdParty recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies.Block recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies.DomainWildcardAllowThirdParty recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies.SessionOnly recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.cookies.TemporaryAllowThirdParty recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.direct-sockets recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.display-media-system-audio recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.durable-storage recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.fedcm-idp-registration recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.fedcm-idp-signin recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.fedcm-share recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.file-system-access-chooser-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.file-system-access-extended-permission recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.file-system-access-restore-permission recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.file-system-last-picked-directory recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.file-system-read-guard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.file-system-write-guard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.formfill-metadata recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.geolocation recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.hid-chooser-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.hid-guard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.http-allowed recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.https-enforced recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.idle-detection recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.images recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.important-site-info recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.insecure-private-network recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.intent-picker-auto-display recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.javascript recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.javascript-jit recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.javascript-optimizer recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.keyboard-lock recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.legacy-cookie-access recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.local-fonts recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.media-engagement recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.media-stream-camera recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.media-stream-mic recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.midi-sysex recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.mixed-script recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.nfc-devices recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.notification-interactions recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.notification-permission-review recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.notifications recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.password-protection recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.payment-handler recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.permission-autoblocking-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.permission-autorevocation-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.pointer-lock recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.popups recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.popups.Allow recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.popups.Block recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.private-network-chooser-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.private-network-guard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.protected-media-identifier recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.protocol-handler recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.reduced-accept-language recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.safe-browsing-url-check-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.sensors recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.serial-chooser-data recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.serial-guard recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.site-engagement recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.sound recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: ContentSettings.RegularProfile.Exceptions.speaker-selection recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

